0.073037	0.10735	0.67486	5.6246	0.7957	0.40074	1.1	11.312	0.83468	0.71382
1.194	1.5527	0.37543	1.9784	1.7815	8.2984	1.3631	0.77926	5.2319	0.77401
0.54456	0.73331	0.84672	2.2045	1.3023	7.9446	10.564	2.3586	3.3348	0.59674
0.66039	0.86351	4.5397	3.5782	1.7812	3.5225	3.0957	3.3134	5.8055	8.3237
0.15872	0.15925	0.22599	0.36878	1.8904	0.62847	13.457	4.0034	0.35218	1.7651
0.55991	0.7379	1.5752	6.2799	0.27025	5.6995	1.6309	1.5373	1.3888	5.2534
0.19173	0.23908	0.99243	6.8411	0.64549	0.25265	4.9228	1.8283	1.2324	8.1853
1.2021	0.67478	4.3365	0.74784	1.6549	1.394	4.1539	5.6704	4.4138	10.556
0.5093	0.88773	0.77111	0.99934	0.43199	10.971	5.4004	0.35796	0.46074	1.1794
0.076484	0.4315	0.081773	0.44343	0.12842	0.12128	13.96	0.69208	0.21767	0.5496
0.076901	0.072689	0.089741	0.088466	0.77777	0.58608	0.1446	10.732	13.356	1.2815
0.22707	0.25058	0.68026	7.8516	0.86597	0.40688	3.9274	0.8532	0.41966	2.1187
0.89005	0.57905	2.573	4.4457	0.89791	0.6001	1.4717	6.3368	10.002	9.0015
0.10218	0.10439	0.10182	0.16493	0.45311	0.11037	3.4885	15.177	1.4025	4.4396
0.59365	0.5578	0.56586	0.97798	7.6902	2.5866	6.7113	7.5696	0.60668	2.7418
0.59127	0.58021	0.57576	0.98408	7.6461	2.4498	6.741	7.3252	3.3581	2.5175
0.10025	0.12091	0.94231	4.2473	3.9352	0.22425	0.21638	11.972	1.0165	1.4433
0.37901	0.41079	0.45905	0.32611	0.20801	11.507	0.94283	1.2694	5.6238	0.19798
0.64739	0.64139	0.71072	0.66908	0.73457	0.70179	1.5262	9.1099	15.391	4.8275
0.65597	0.66841	0.66943	0.9491	2.6317	10.334	2.1755	8.4901	3.5828	4.1417
0.18473	0.21763	0.56544	0.80147	4.906	2.0943	12.069	0.4224	2.3999	1.643
1.7244	2.1468	2.2456	5.0213	1.5296	1.5793	4.5317	7.4272	1.5178	4.1713
0.32666	0.32197	0.35911	0.33878	1.7895	0.40692	0.57602	10.163	14.08	2.5478
0.31024	0.33412	5.8069	0.69074	1.5826	0.13846	0.29632	3.5635	2.5274	0.71751
0.29267	0.36786	2.1859	5.546	0.96311	0.73328	7.9826	0.58794	6.9745	1.4665
1.1094	1.1528	1.1836	4.0816	1.3594	1.1729	5.9135	7.6625	1.6695	14.314
0.79678	1.2875	3.0523	0.99157	0.70403	3.168	9.93	7.7051	6.0904	2.4362
0.7209	0.75881	1.6066	0.85778	7.5555	1.0576	0.71328	11.191	2.0303	5.9275
0.095676	0.1456	0.96965	3.4228	0.59318	4.472	0.43333	8.5521	1.0575	12.527
0.84573	0.90661	0.89838	2.0774	8.5563	1.5992	2.6962	2.2642	8.8524	8.3621
0.76551	0.68199	2.0328	5.3406	1.5581	2.4554	2.2401	3.3256	7.8863	12.974
0.28673	0.30306	0.34965	0.9301	7.3389	0.65498	2.8957	9.5717	0.67004	7.1237
0.43543	0.44813	0.43829	0.62002	0.64517	4.2125	2.7499	0.75166	0.46709	19.054
0.6083	0.6118	0.62913	0.67078	1.7204	1.5405	3.3546	2.8298	16.887	7.1064
0.3985	0.46586	0.31856	1.8122	0.9889	7.0778	9.3253	3.2752	5.2821	6.6488
0.97453	2.5103	3.2629	1.8441	5.9561	0.83553	1.6854	4.5635	3.5668	11.331
